露營場名稱,縣市別,鄉/鎮/市/區,經度,緯度,地址,電話,手機,網站
鐵馬新樂園,新北市,坪林區,121.6810468,24.91373027,粗窟里金瓜寮19-1號,226657818,,https://www.facebook.com/%E9%90%B5%E9%A6%AC%E6%96%B0%E6%A8%82%E5%9C%92-230080277150916/?ref=settings
合歡自然生活體驗基地(原名：合歡露營山莊),新北市,坪林區,121.7157041,24.94162041,水德里苦苓腳3-3號,226656434,,
虎寮潭山莊(虎寮潭休閒山莊),新北市,坪林區,121.7401356,24.94946221,新北市坪林區虎寮潭畔16號,226656549,,
水德營地,新北市,坪林區,121.73283,24.94147,水德里厚德岡坑3號,226656424,,
天山親水農場,新北市,坪林區,121.6799917,24.90804845,粗窟里金瓜寮24-2號,226656199,989190889,http://www.ten3.com.tw/
大溪地露營區,新北市,坪林區,121.7082982,24.91317717,大林里鶯子瀨2-1號,226657218,,
茄冬潭營地,新北市,坪林區,121.76689,24.96118,漁光里楣子寮17號,,930135339,
林園營地,新北市,坪林區,121.7196638,24.94113291,下坑子口12號,226656686,935690188,https://www.facebook.com/Lin.0226656686/?locale=zh_TW
清泉水頭營地,新北市,坪林區,121.7503773,24.95319052,漁光里粗石斛6-2號,226657955,921459536,https://ioutrave.weebly.com/cingcyuanshueitouluyingcyu.html
長青營地,新北市,坪林區,121.7237003,24.94589382,壁潭2-1號,226656601,,
刣牛寮草堂,新北市,坪林區,121.76401,24.90082,石槽里刣牛寮4號,,910359933,
蕃米力親子營地(同碧湖(福星)農場營地(月牙灣)),新北市,坪林區,121.74273,24.89309,石𥕢里碧湖2號,,935981468,https://www.facebook.com/FmlCamp48/
金溪露營山莊,新北市,坪林區,121.682145,24.916208,金瓜寮13-2號,226656099,933746065,https://www.jinsi.com.tw/
青山農場,新北市,坪林區,121.7187917,25.00645755,石嘈村48-1號(石槽里北宜路9段86號),226656165,919016573,https://www.facebook.com/p/%E9%9D%92%E5%B1%B1%E8%BE%B2%E5%A0%B4-100064688616525/?locale=zh_TW
仁里茶園露營區,新北市,坪林區,121.6864907,24.92860819,粗窟村仁里13號,226656919,,http://www.0226655619.com.tw/
綠野山林,新北市,坪林區,121.7345083,24.89419361,石槽49號)/石槽里50號,226658128,,https://m.facebook.com/%E7%B6%A0%E9%87%8E%E5%B1%B1%E6%9E%97-691415454312042/?locale2=zh_TW
葵扇湖休閒農場,新北市,金山區,121.5901354,25.22963953,新北市金山區兩湖里2鄰葵扇湖18-6號,,,
金山驛境,新北市,金山區,121.6041805,25.22548909,重和里牛埔仔5之2號,910052552,910052552,https://goldmrnr.com/
泰雅巴萊部落村,新北市,烏來區,121.5395302,24.86026281,西羅岸路132號,226617551,,https://www.facebook.com/%E6%B3%B0%E9%9B%85%E5%B7%B4%E8%90%8A%E9%83%A8%E8%90%BD%E6%9D%91-423160577735579/
福山大羅蘭露營區,新北市,烏來區,121.5029141,24.77456052,新北市烏來區大羅蘭7號,,917009262,
福山緣營地,新北市,烏來區,121.5031813,24.77891635,福山里卡拉模基2號,,963929513,https://www.facebook.com/%E7%A6%8F%E5%B1%B1%E7%B7%A3%E7%87%9F%E5%9C%B0-434688073772344/
裕子商店(微笑吧露營地),新北市,烏來區,121.5037762,24.78172647,福山里福山一號橋旁,,,
明裕山水（獵野啦卡）,新北市,烏來區,121.5653571,24.85608742,新北市烏來區啦卡路70之1號,,977457470,https://www.facebook.com/people/%E6%98%8E%E8%A3%95%E5%B1%B1%E6%B0%B4%E7%8D%B5%E9%87%8E%E5%95%A6%E5%8D%A1/100063707539757/
大桶山泰雅藝術館(前桶壁角親子露營聖地),新北市,烏來區,121.5560251,24.88353997,忠治里金堰92號,,,
來烏來露營地(大桶山農場)(網路市招：迴山里 GLAMPING),新北市,烏來區,121.5607607,24.89845091,新北市烏來區金堰115巷10號之1,,965521151,https://www.instagram.com/hui.shan.li_glamping/
福山達卡露營區,新北市,烏來區,121.4976867,24.77473329,大羅蘭19號之1,,911836830,https://instagram.com/ngasal_takoy?igshid=YmMyMTA2M2Y=
頭目山水,新北市,烏來區,121.5018707,24.7818544,福山里3鄰卡拉模基21號,,983112412,https://www.facebook.com/profile.php?id=100089828941600
龍門露營渡假基地,新北市,貢寮區,121.9366542,25.01981403,福隆里興隆街100號,224991791,,http://www.lonmen.tw/
丹內丹內野奢莊園 DANNEI GLAMPING,新北市,貢寮區,121.90266,25.0483,新北市寮區新港段1641地號,266040010,,https://www.dannei.com.tw/
海麗愛哈皮野孩子的營地,新北市,貢寮區,121.90446,25.07433,巫里岸街18號(往山下200公尺),,922395395,https://www.facebook.com/people/%E6%B5%B7%E9%BA%97%E6%84%9B%E5%93%88%E7%9A%AE-%E9%87%8E%E5%AD%A9%E5%AD%90%E7%9A%84%E7%87%9F%E5%9C%B0/100057490927729/#
甜蜜點休閒莊園,新北市,淡水區,121.4570249,25.20557412,奎柔山路189號,,933916911,http://www.sweetspot.com.tw/
新北市農會文山農場(網路市招：文山森活露營區、茶廂露螢),新北市,新店區,121.5410018,24.93363483,湖子內路100號,226667512,,http://www.wsfa.com.tw/
皇后鎮森林金山,新北市,萬里區,121.643294,25.209576,新北市萬里區大鵬街111號,224985060,912125512,https://www.queen-village.com/play_jinshan.html
亮山川休閒農場,新北市,萬里區,121.6707428,25.16542329,中福路1之3號,224921130,,https://landsandstream.com.tw/
雙溪平林休閒農場,新北市,雙溪區,121.853608,25.03697257,外平林35號1樓及37號1樓,224934016,,http://www.ping-lingfarm.com.tw/
山間小露,新北市,雙溪區,121.8247131,25.01438986,三叉坑4號,,989740193,https://www.facebook.com/slowlife2015/?locale=zh_TW
新竹風莊園,新竹市,香山區,120.91827,24.7234956,300新竹市香山區中華路六段718-8號,,,https://how718-8.epo.tw/
茄苳營地,新竹市,香山區,120.9463018,24.75581309,300新竹市香山區茄苳路70號,,,
馬雅竹軒,新竹縣,五峰鄉,121.090767,24.580204,新竹縣五峰鄉桃山村18鄰白蘭305號,,938866330,https://www.easycamp.com.tw/Store_767.htmlhttps://www.facebook.com/mayafamily30/?locale=zh_TW
寶之林營地,新竹縣,五峰鄉,121.094149,24.622744,五峰鄉大隘村16鄰,,988523416,
天景露營場,新竹縣,五峰鄉,121.183234,24.656845,,,,
馬瀨營地,新竹縣,五峰鄉,121.15861,24.652861,新竹縣五峰鄉花園村9鄰天湖196-3號,,905564976,https://www.easycamp.com.tw/Store_2533.htmlhttps://www.facebook.com/malaicamping/
巴棍杉林,新竹縣,五峰鄉,121.081314,24.578127,新竹縣五峰鄉桃山村18鄰白蘭311之22號,,910170544,https://m.icamping.app/store/bgsl137https://www.facebook.com/babacamping/?locale=zh_TW
左岸涼山營地,新竹縣,五峰鄉,121.100504,24.609536,新竹縣五峰鄉大隘村23鄰458之5號,,931167691,https://www.easycamp.com.tw/store/store_index/764
老牛露營區,新竹縣,五峰鄉,121.082083,24.583132,新竹縣五峰鄉桃山村18鄰白蘭312-3號,,975776215,https://m.icamping.app/store/lnlyq221https://www.facebook.com/Tumas0129/?locale=zh_TW
四季露營區,新竹縣,五峰鄉,121.092564,24.587027,新竹縣五峰鄉桃山村18鄰白蘭305之2號,,963063960,https://www.facebook.com/wewincamp/?locale=zh_TW
飛鳥恰恰豪華露營X愛露營野遊體驗(原名)飛鳥恰恰 Outdoorbase Experience,新竹縣,五峰鄉,121.172276,24.657838,五峰鄉花園村010鄰天湖205之12號臨,,,https://www.facebook.com/flybirdchacha/?locale=zh_TW
漫步天湖露營區,新竹縣,五峰鄉,121.1658831,24.66817817,,,,
蓉園山莊,新竹縣,五峰鄉,121.170372,24.66013,新竹縣五峰鄉花園村10鄰天湖219之22號臨,,932921121,http://products006.okgo.tw/
戈巴侖露營區,新竹縣,五峰鄉,121.113542,24.618674,五峰鄉竹林村和平156號,,975595131,https://m.icamping.app/store/gbl141
雅居勝櫻休閒營地(原名)窩.露營,新竹縣,五峰鄉,121.143386,24.63157,新竹縣五峰鄉竹林村1鄰羅山4之9號,,920970102,https://www.facebook.com/ntstcamp/
桃山清泉露營區,新竹縣,五峰鄉,121.106783,24.570342,新竹縣五峰鄉桃山村17鄰清泉296號,,989393688,https://www.facebook.com/familysweet999/?locale=zh_TW
貝德拉蔓露營區(鳥嘴山露營區),新竹縣,五峰鄉,121.078353,24.578886,新竹縣五峰鄉桃山村18鄰白蘭314號,,911612634,https://www.easycamp.com.tw/viewpoint/viewpoint_info/C1_376440000A_001567https://www.facebook.com/XinZhuXianWuFengXiangBaiLanNiaoZuiShan/?locale=zh_TW
喜來登營地2館,新竹縣,五峰鄉,,,,,,
竹鷹露營區,新竹縣,五峰鄉,121.126795,24.561034,新竹縣五峰鄉桃山村19鄰民石327之13號,,925490214,https://www.camptrip.com.tw/camp/%E7%AB%B9%E9%B7%B9%E9%9C%B2%E7%87%9F%E5%8D%80/https://www.facebook.com/kwaliruma/?locale=zh_TW
賽夏有機農場露營區,新竹縣,五峰鄉,121.135305,24.612992,新竹縣五峰鄉竹林村1鄰羅山24之20號,,911629260,https://www.facebook.com/ss0911629260/
谷燕養鱒場露營區,新竹縣,五峰鄉,121.127008,24.623884,新竹縣五峰鄉竹林村5鄰和平159號,35851243,928890851,https://www.easycamp.com.tw/tvc/tvc_video/390https://m.facebook.com/profile.php?id=1735998763306142
馬丘比丘露營區,新竹縣,五峰鄉,121.168123,24.653107,,,937986073,https://m.icamping.app/store/mcpc465https://www.facebook.com/mcpc465/
戀戀天湖,新竹縣,五峰鄉,121.166441,24.664259,新竹縣五峰鄉花園村10鄰天湖219之15號臨,,910606325,
霞喀羅露營區,新竹縣,五峰鄉,121.133324,24.557104,新竹縣五峰鄉桃山村19鄰民石324之20號,,972731038,
莫那的家,新竹縣,五峰鄉,121.083911,24.577497,新竹縣五峰鄉桃山村18鄰白蘭311之10號,0972145279張秋生0905257211,,https://www.facebook.com/mauna31110/?locale=zh_TW
觀瀑營地休閒區,新竹縣,五峰鄉,121.155663,24.642412,新竹縣五峰鄉花園村6鄰花園121之2號,35851101,,https://www.easycamp.com.tw/Store_2080.htmlhttps://reurl.cc/o7Dnkq
巴棍民宿露營區,新竹縣,五峰鄉,121.088963,24.57536,新竹縣五峰鄉桃山村18鄰白蘭311之22號,35856351,910170544,https://www.facebook.com/babacamping/?locale=zh_TW
喜來登營地1館,新竹縣,五峰鄉,121.113396,24.639929,新竹縣五峰鄉大隘村4鄰51之11號,,970213255,https://www.easycamp.com.tw/Store_2441.html
哈娜露營區,新竹縣,五峰鄉,121.110529,24.621739,,,920071099,
杉嵐營地,新竹縣,五峰鄉,121.143198,24.620376,五峰鄉竹林村1鄰羅山23之2號,,966662782,https://m.icamping.app/store/sr348
花湖美地露營區,新竹縣,五峰鄉,121.160116,24.651933,新竹縣五峰鄉花園村9鄰天湖196號,,921049446,https://m.icamping.app/store/hhmd290http://www.haumaji.com/
瓜麗古老露營區,新竹縣,五峰鄉,121.127993,24.563351,新竹縣五峰鄉桃山村19鄰民石324之20號,,928011386,
舞蜜農園露營區,新竹縣,五峰鄉,121.144131,24.622333,新竹縣五峰鄉竹林村2鄰羅山39號之1,,921096802,https://www.facebook.com/umi0921096802/?locale=zh_TW
牧羊小豆子,新竹縣,五峰鄉,121.128226,24.592857,新竹縣五峰鄉竹林村4鄰忠興93之6號,,910565344,https://m.icamping.app/store/myxdz194https://www.facebook.com/patas2017/?locale=zh_TW
翡翠園露營區,新竹縣,五峰鄉,121.138478,24.614508,新竹縣五峰鄉竹林村1鄰羅山24之16號,,905386992,https://hostel.url.com.tw/0905386992
星空下露營區,新竹縣,五峰鄉,121.085326,24.579516,新竹縣五峰鄉桃山村18鄰白蘭311之37號,,916715682,https://m.icamping.app/store/sks032https://www.facebook.com/starnightcamping/?locale=zh_TW
輪園秘境,新竹縣,五峰鄉,121.164136,24.661607,五峰鄉花園村天湖２１９－１號臨,,958819385,https://www.easycamp.com.tw/Store_2496.htmlhttps://www.facebook.com/katies.garden99/
愛上喜翁民宿,新竹縣,五峰鄉,121.129524,24.590967,新竹縣五峰鄉竹林村4鄰忠興93號,,933290500,https://www.xiong-glamping.com/home
仙湖露營區,新竹縣,五峰鄉,121.116291,24.626137,五峰鄉大隘村10鄰194號,,932119772,https://m.icamping.app/store/sh289
格步霧露營區,新竹縣,五峰鄉,,,新竹縣五峰鄉桃山村18鄰白蘭311號之1,,933795284,https://www.facebook.com/ngasal.Tumaw/?locale=zh_TW
雲起露營區,新竹縣,五峰鄉,121.085532,24.585229,新竹縣五峰鄉桃山村18鄰白蘭307之15號,,988850580,https://www.facebook.com/YunChi.camping/
巴斯瓜藍民宿,新竹縣,五峰鄉,121.083451,24.581567,新竹縣五峰鄉桃山村18鄰白蘭312號,,932119057,https://bas.mmweb.tw/https://www.facebook.com/bsgr301/
紫色的家露營區,新竹縣,五峰鄉,121.164092,24.666761,新竹縣五峰鄉大隘村3鄰五峰39之1號,35851465,,https://17camping.ezhotel.com.tw/17https://www.facebook.com/profile.php?id=100064221240035&locale=zh_TW
KT露營區,新竹縣,五峰鄉,121.151221,24.660364,五峰鄉花園村8鄰花園167之1號,,905368534,https://www.easycamp.com.tw/Store_2055.html
愛上比來(原名)愛。上比來露營區,新竹縣,五峰鄉,121.147552,24.664267,新竹縣五峰鄉花園村4鄰比來78之15號臨,,,https://m.icamping.app/store/asbr344
大霸雅脈露營區,新竹縣,五峰鄉,121.097632,24.623395,新竹縣五峰鄉大隘村18鄰茅圃352號1樓,,955236271,https://www.facebook.com/dabayama2017/?locale=zh_TW
蘇珊藏美露營農場,新竹縣,五峰鄉,121.108926,24.568233,五峰鄉桃山村17鄰清泉296之24號臨,,905881189,https://www.easycamp.com.tw/Store_2342.htmlhttps://www.facebook.com/fun0905881189/?locale=zh_TW
天景露營區,新竹縣,五峰鄉,121.183234,24.656845,新竹縣五峰鄉花園村10鄰天湖205號,,987347774,https://www.facebook.com/janyu681121/?locale=zh_TW
小米露營區,新竹縣,五峰鄉,121.123831,24.596165,新竹縣五峰鄉竹林村4鄰忠興91之5號,,958310212,https://www.facebook.com/smd5856459/?locale=zh_TW
阿秋泰雅編織工坊,新竹縣,五峰鄉,121.091125,24.582263,新竹縣五峰鄉桃山村18鄰白蘭309之5號,,928637557,https://www.easycamp.com.tw/Store_763.htmlhttps://www.facebook.com/people/%E9%98%BF%E7%A7%8B%E6%B3%B0%E9%9B%85%E7%B7%A8%E7%B9%94%E5%B7%A5%E4%BD%9C%E5%9D%8A%E6%99%AF%E8%A7%80%E9%9C%B2%E7%87%9F/100068630062360/
艾嵐休閒露營區,新竹縣,五峰鄉,121.090639,24.630718,新竹縣五峰鄉大隘村14鄰大隘271-4號,,930262249,https://www.facebook.com/AlainCamping0330/?locale=zh_TW
楠桂坊露營區,新竹縣,五峰鄉,121.117704,24.618951,新竹縣五峰鄉竹林村5鄰和平154之1號,,986100050,https://www.easycamp.com.tw/Store_2154.html
龍之家農場(原名)山之谷露營區,新竹縣,五峰鄉,121.154257,24.625174,新竹縣五峰鄉竹林村2鄰羅山45號,,972928055,https://m.icamping.app/store/sjg631
天湖祕境露營區,新竹縣,五峰鄉,121.170423,24.654172,新竹縣五峰鄉花園村9鄰天湖196之9號,,933233680,https://www.facebook.com/thmj554/?locale=zh_TW
哈勇露營區,新竹縣,五峰鄉,,,新竹縣五峰鄉竹林村1鄰羅山28號,,988861494,https://reurl.cc/mDnX9W
英桃天闊營地,新竹縣,五峰鄉,121.137379,24.613613,新竹縣五峰鄉竹林村1鄰羅山24之18號,,933843008,https://www.facebook.com/professorcamp/?locale=zh_TW
田秘的家露營區,新竹縣,五峰鄉,121.131241,24.653025,新竹縣五峰鄉花園村河頭2鄰47之5號,,930013613,https://campground-310.business.site/https://www.facebook.com/home403/?locale=zh_TW
布魯的家露營區,新竹縣,五峰鄉,121.091689,24.573135,新竹縣五峰鄉桃山村11鄰清泉197之7號,,937155954,https://www.facebook.com/Peggy.chen0057/
雲頂杉林景觀農場,新竹縣,五峰鄉,121.1708491,24.64977221,五峰鄉花園村天湖9鄰196-6號,,926114979,https://www.facebook.com/groups/821981094529026/
燚飛寨露營區(原名：尤外露營區),新竹縣,五峰鄉,121.0844985,24.57635246,新竹縣五峰鄉桃山村18鄰白蘭311之7號,,933344040,https://www.facebook.com/yw525/?locale=zh_TW
鹿林濤營地,新竹縣,五峰鄉,121.104077,24.557177,,,,
尤巴士露營區,新竹縣,五峰鄉,121.088004,24.58086,新竹縣五峰鄉桃山村18鄰白蘭301之8號,,921919851,https://m.icamping.app/store/ybs067https://www.facebook.com/campyupas/?locale=zh_TW
露露米露營區,新竹縣,五峰鄉,121.143221,24.623174,新竹縣五峰鄉竹林村1鄰羅山22之5號,,978056791,https://m.icamping.app/store/llm115
綠色奇緣露營區,新竹縣,五峰鄉,121.110462,24.624322,新竹縣五峰鄉竹林村5鄰和平166之15號,,936309262,https://17camping.ezhotel.com.tw/16https://www.facebook.com/aa3545/?locale=zh_TW
尤瑪山莊,新竹縣,五峰鄉,121.095409,24.596406,新竹縣五峰鄉大隘村23鄰茅圃471號,,921241749,https://www.bing.com/search?q=_%E5%B0%A4%E7%91%AA%E5%B1%B1%E8%8E%8A&qs=n&form=QBRE&sp=-1&pq=_%E5%B0%A4%E7%91%AA%E5%B1%B1%E8%8E%8A&sc=2-5&sk=&cvid=E78597C332DE4E15A00AE2D68A2564CB&ghsh=0&ghacc=0&ghpl=https://www.easycamp.com.tw/Store_723.html
鹿林道營地,新竹縣,五峰鄉,121.103716,24.557379,新竹縣五峰鄉桃山村17鄰清泉205之5號,,988518193,https://www.lulin.com.tw/page/local.phphttps://www.facebook.com/lulin88/?locale=zh_TW
